"category_id","name","language_iso_639_1"
"2535","Kaputt","de"
"2535","Vernichtung","de"
"2535","Verwüstung","de"
"2535","Zerstörung","de"
"2535","Destroy","en"
"2535","Destruction","en"
"2535","Verwüstung","en"
"2535","Destrucción","es"
"2537","Dirndl","de"
"2537","Dirndl","en"
"2537","Traje tirolés","es"
"2538","Amnestie","de"
"2538","Begnadigung","de"
"2538","Amnesty","en"
"2538","Begnadigung","en"
"2538","Amnistía","es"
"2539","Schikane","de"
"2539","Harassment","en"
"2539","Vejación","es"
"2540","Alm","de"
"2540","Alp","en"
"2540","Pasto alpino","es"
"2541","Tirol","de"
"2541","Tyrol","en"
"2541","Tirol","es"
"2542","Plastische Chirurgie","de"
"2542","Plastic Surgery","en"
"2542","Cirugía plástica","es"
"2543","Chirurgie","de"
"2543","Surgery","en"
"2543","Cirugía","es"
"2544","Hässlichkeit","de"
"2544","Ugliness","en"
"2544","Deformidad","es"
"2544","Fealdad","es"
"2545","Demütigung","de"
"2545","Erniedrigung","de"
"2545","Erniedrigung","en"
"2545","Humiliation","en"
"2545","Humillación","es"
"2546","Maske","de"
"2546","Mask","en"
"2546","Maske","en"
"2546","Máscara","es"
"2547","Neue Identität","de"
"2547","New Identity","en"
"2547","Nueva identidad","es"
"2548","Kleptomanie","de"
"2548","Kleptomania","en"
"2548","Cleptomanía","es"
"2551","Haustier","de"
"2551","Pet","en"
"2551","Animal de compañía","es"
"2552","Schimpanse","de"
"2552","Chimp","en"
"2552","Chimpancé","es"
"2553","Marionetten-Spieler","de"
"2553","Puppenspieler","de"
"2553","Puppeteer","en"
"2553","Titiritero","es"
"2554","Machismo","de"
"2554","Macho","de"
"2554","Machismo","en"
"2554","Macho","en"
"2554","Machista","es"
"2555","Auswanderer","de"
"2555","Emigranten","de"
"2555","Emigranten","en"
"2555","Expatriate","en"
"2555","Inmigrante","es"
"2556","Familienkonflikt","de"
"2556","Familienkonflikte","de"
"2556","Familienstreit","de"
"2556","Familienzwist","de"
"2556","Streit in der Familie","de"
"2556","Familienstreit","en"
"2556","Familienzwist","en"
"2556","Family Conflict","en"
"2556","Conflicto familiar","es"
"2556","Conflit Familial","fr"
"2558","Berühmt","de"
"2558","Ruhm","de"
"2558","berühmt","en"
"2558","Fame","en"
"2558","Ruhm","en"
"2558","Fama","es"
"2558","Célébrité","fr"
"2559","Filmemacher","de"
"2559","Filmmaker","en"
"2559","Cineasta","es"
"2560","Paparazzi","de"
"2560","Paparazzi","en"
"2560","Paparazzi","es"
"2562","Pressekonferenz","de"
"2562","Press Conference","en"
"2562","Rueda de prensa","es"
"2563","Film Star","de"
"2563","Filmstar","de"
"2563","Film Star","en"
"2563","Filmstar","en"
"2563","movie star","en"
"2563","Estrella del cine","es"
"2564","Rollstuhl","de"
"2564","Rollstuhl","en"
"2564","Wheelchair","en"
"2564","Silla de ruedas","es"
"2565","Badewanne","de"
"2565","Bath Tub","en"
"2565","Bañera","es"
"2566","Mitbewohner","de"
"2566","Cohabitant","en"
"2566","Co-habitante","es"
"2566","Colocataire","fr"
"2567","Höhenangst","de"
"2567","Acrophobia","en"
"2567","Vertigo","en"
"2567","Acrofobia","es"
"2567","Vértigo de altura","es"
"2568","Language Barrier","de"
"2568","Sprachbarriere","de"
"2568","Language Barrier","en"
"2568","Barrera lingüística","es"
"2569","Premierminister","de"
"2569","Prime Minister","en"
"2569","Primer ministro","es"
"2570","Rockstar","de"
"2570","Rock Star","en"
"2570","Rockstar","en"
"2570","Estrella del rock","es"
"2571","Fernsehgala","de"
"2571","Fernsehshow","de"
"2571","TV Show","de"
"2571","TV Show","en"
"2571","Programa de televisión","es"
"2573","Metalldetektor","de"
"2573","Metal Detector","en"
"2573","Detector de metales","es"
"2579","Tragisches Ende","de"
"2579","Trauriges Ende","de"
"2579","unhappy end","de"
"2579","Sad Ending","en"
"2579","Tragic Ending","en"
"2579","Unhappy End","en"
"2579","Final trágico","es"
"2580","Schiffbruch","de"
"2580","Schiffbruch","de"
"2580","Schiffsunglück","de"
"2580","Shipwreck","en"
"2580","Naufragio","es"
"2581","Riesenwelle","de"
"2581","Giant Wave","en"
"2581","Ola gigante","es"
"2582","Schiffsschraube","de"
"2582","Ship's Propeller","en"
"2582","Hélice de barco","es"
"2583","Blackout","de"
"2583","Stromausfall","de"
"2583","Blackout","en"
"2583","Power Outage","en"
"2583","Apagón","es"
"2583","Apagón eléctrico","es"
"2585","Inbesitznahme eines anderen Menschen","de"
"2585","Appropriation of another Human Being","en"
"2585","Posesión de otro ser humano","es"
"2586","Fremdgesteuertes Handeln","de"
"2586","Externally Controlled Action","en"
"2586","Actuación Externa","es"
"2587","Ehepaar","de"
"2587","Ehepaar","en"
"2587","Married Couple","en"
"2587","Matrimonio","es"
"2588","Gehirn","de"
"2588","Hirn","de"
"2588","Brain","en"
"2588","Hirn","en"
"2588","Cerebro","es"
"2589","Tierhandlung","de"
"2589","Zoogeschäft","de"
"2589","Pet Shop","en"
"2589","Tienda de mascotas","es"
"2591","Tarot","de"
"2591","Tarot-Karten","de"
"2591","Tarot","en"
"2591","Tarot Cards","en"
"2591","Cartas del tarot","es"
"2593","Kartentrick","de"
"2593","Card Trick","en"
"2593","Truco de cartas","es"
"2594","Zaubervorstellung","de"
"2594","Magician Performance","en"
"2594","Espectáculo de magia","es"
"2596","Lordschaft","de"
"2596","Lordship","en"
"2596","Señoría","es"
"2597","Bigfoot","de"
"2597","Bigfoot","en"
"2597","Bigfoot","es"
"2597","Pie Grande","es"
"2597","Sasquatch","es"
"2598","Museum","de"
"2598","Museum","en"
"2598","Museo","es"
"2599","Halskette","de"
"2599","Necklace","en"
"2599","Collar","es"
"2600","Telefonseelsorge","de"
"2600","Crisis Line","en"
"2600","Cabina telefónica de emergencia","es"
"2601","Telefonstreich","de"
"2601","Telephone Joke","en"
"2601","Broma telefónica","es"
"2602","Keller","de"
"2602","Cellar","en"
"2602","Bodega","es"
"2602","Sótano","es"
"2604","Babysitter","de"
"2604","Babysitter","en"
"2604","Niñera","es"
"2605","Lodz","de"
"2605","Lodz","en"
"2605","Lodz","es"
"2606","Jude","de"
"2606","Juden","de"
"2606","Jew","en"
"2606","Juden","en"
"2606","Judío","es"
"2608","Pole","de"
"2608","Polin","de"
"2608","Pole","en"
"2608","Polin","en"
"2608","Polaco","es"
"2609","Textilindustrie","de"
"2609","Textile Industry","en"
"2609","Industria textil","es"
"2610","Gründerzeit","de"
"2610","Period of Promoterism","en"
"2610","Gründerzeit","es"
"2610","Gründerzeit","fr"
"2610","Gründerzeit","it"
"2613","Luxus","de"
"2613","Luxury","en"
"2613","Lujo","es"
"2614","Unmenschlichkeit","de"
"2614","Inhumanity","en"
"2614","Crueldad","es"
"2614","Inhumanidad","es"
"2617","Golden Gate Bridge","de"
"2617","Golden Gate Bridge","en"
"2617","Golden Gate Bridge","es"
"2618","Wunder","de"
"2618","Miracle","en"
"2618","Wunder","en"
"2618","Milagro","es"
"2619","Mordverdacht","de"
"2619","Suspicion of Murder","en"
"2619","Sospecha de asesinato","es"
"2620","Indiz","de"
"2620","Indizien","de"
"2620","Evidence","en"
"2620","Indizien","en"
"2620","Indicio","es"
"2620","Pista","es"
"2623","Schlagzeile","de"
"2623","Schlagzeilen","de"
"2623","Headline","en"
"2623","Headlines","en"
"2623","Titular","es"
"2623","Titulares","es"
"2624","Tscheche","de"
"2624","Tschechin","de"
"2624","Czech","en"
"2624","Checo","es"
"2626","Exorzismus","de"
"2626","Teufelsaustreibung","de"
"2626","Exorcism","en"
"2626","Exorcismo","es"
"2627","Süddeutschland","de"
"2627","Southern Germany","en"
"2627","Sur de Alemania","es"
"2628","Pilgerstätte","de"
"2628","Site of Pilgrimage","en"
"2628","Lugar de peregrinaje","es"
"2629","Psychose","de"
"2629","Psychose","en"
"2629","Psicosis","es"
"2630","Abnabelung","de"
"2630","Cutting the Cord","en"
"2630","Pinzamiento del cordón","es"
"2631","Pädagogik","de"
"2631","Pedagogics","en"
"2631","Pedagogía","es"
"2632","Studentenleben","de"
"2632","Student Life","en"
"2632","Studentenleben","en"
"2632","Vida universitaria","es"
"2634","Sühne","de"
"2634","Atonement","en"
"2634","Expiación","es"
"2635","Überdosis","de"
"2635","Overdose","en"
"2635","Overdose","en"
"2635","Überdosis","en"
"2635","Sobredosis","es"
"2636","Blues","de"
"2636","Blues","en"
"2636","Blues","es"
"2636","Blus","es"
"2637","Bischof","de"
"2637","Bishop","en"
"2637","Obispo","es"
"2638","Kathedrale","de"
"2638","Cathedral","en"
"2638","Catedral","es"
"2639","Falke","de"
"2639","Falcon","en"
"2639","Halcón","es"
"2640","Dämmerung","de"
"2640","Dawn","en"
"2640","Twilight","en"
"2640","Crepúsculo","es"
"2641","Kerker","de"
"2641","Verlies","de"
"2641","Dungeon","en"
"2641","Verlies","en"
"2641","Calabozo","es"
"2642","Sonnenfinsternis","de"
"2642","Solar Eclipse","en"
"2642","Eclipse solar","es"
"2643","Todessehnsucht","de"
"2643","Death Wish","en"
"2643","Deseo de muerte","es"
"2644","Rosenkranz","de"
"2644","Chaplet","en"
"2644","Rosario","es"
"2646","Vogel","de"
"2646","Bird","en"
"2646","Pájaro","es"
"2647","Reptil","de"
"2647","Reptile","en"
"2647","Reptil","es"
"2648","Polnische Filmschule","de"
"2648","Polish Film School","en"
"2648","La Escuela Polaca de Cine","es"
"2649","Polnisches Kino","de"
"2649","Polish Cinema","en"
"2649","Cine polaco","es"
"2650","Lederjacke","de"
"2650","Leather Jacket","en"
"2650","Chaqueta de cuero","es"
"2651","Nanotechnologie","de"
"2651","Nanotechnology","en"
"2651","Nanotecnología","es"
"2652","Nationalsozialist","de"
"2652","Nazi","de"
"2652","Nazis","de"
"2652","Nazi","en"
"2652","Nazis","en"
"2652","Nazismo","es"
"2653","Apotheke","de"
"2653","Drugstore","en"
"2653","Droguería","es"
"2653","Farmacia","es"
"2654","Methadon-Programm","de"
"2654","Methadone Programme","en"
"2654","Programa de metadona","es"
"2655","Gruppentherapie","de"
"2655","Group Therapy","en"
"2655","Terapia de grupo","es"
"2656","Hut","de"
"2656","Hat","en"
"2656","Sombrero","es"
"2658","Neuseeland","de"
"2658","New Zealand","en"
"2658","Nueva Zelanda","es"
"2659","Maori","de"
"2659","Maori","en"
"2659","Maorí","es"
"2660","Starke Frau","de"
"2660","Strong Woman","en"
"2660","Mujer fuerte","es"
"2661","Erhängen","de"
"2661","Death by Hanging","en"
"2661","Muerte por ahorcamiento","es"
"2662","Gewalt in der Familie","de"
"2662","Violence in Family","en"
"2662","Violencia doméstica","es"
"2663","Perspektivlosigkeit","de"
"2663","Lack of Prospects","en"
"2663","Falta de perspectivas","es"
"2666","Alkoholexzess","de"
"2666","Saufen","de"
"2666","Saufgelage","de"
"2666","Alkoholexzess","en"
"2666","Drinking Binge","en"
"2666","Borrachera","es"
"2667","Maori-Tradition","de"
"2667","Maori Tradition","en"
"2667","Tradición maorí","es"
"2668","Gesichtstätowierung","de"
"2668","Face Tattoo","en"
"2668","Tatuaje facial","es"
"2669","Motel","de"
"2669","Motel","en"
"2669","Motel","es"
"2671","Heroin","de"
"2671","Heroin","en"
"2671","Heroína","es"
"2672","Baltimore","de"
"2672","Baltimore","en"
"2672","Baltimore","es"
"2673","Pferd","de"
"2673","Pferde","de"
"2673","Horse","en"
"2673","Pferde","en"
"2673","Caballo","es"
"2675","Frigidität","de"
"2675","Frigidity","en"
"2675","Frigidez","es"
"2676","Flitterwochen","de"
"2676","Hochzeitsreise","de"
"2676","Honeymoon","en"
"2676","Luna de miel","es"
"2677","Wochenende","de"
"2677","Weekend","en"
"2677","Fin de semana","es"
"2679","Künstler","de"
"2679","KünstlerIn","de"
"2679","Künstlerin","de"
"2679","Artist","en"
"2679","Künstlerin","en"
"2679","Artista","es"
"2681","Stuttgart","de"
"2681","Stuttgart","en"
"2681","Stuttgart","es"
"2682","Shanghai","de"
"2682","Shanghai","en"
"2682","Shanghái","es"
"2683","Tango","de"
"2683","Tango","en"
"2683","Tango","es"
"2684","Tanzkurs","de"
"2684","Dancing Class","en"
"2684","Clase de baile","es"
"2685","Gerichtsvollzieher","de"
"2685","Bailiff","en"
"2685","Bailío","es"
"2686","Kanzlei","de"
"2686","Chambers of a Barrister","en"
"2686","Cancillería","es"
"2687","Verlobter","de"
"2687","Fiancé","en"
"2687","Prometido","es"
"2689","Demenz","de"
"2689","Dementia","en"
"2689","Demencia","es"
"2690","Herzfehler","de"
"2690","Herzkrankheit","de"
"2690","Heart Disease","en"
"2690","Enfermedad cardíaca","es"
"2691","Pfändung","de"
"2691","Distraint","en"
"2691","Embargo","es"
"2692","Arrangierte Ehe","de"
"2692","Arranged Marriage","en"
"2692","Matrimonio concertado","es"
"2693","Monopoly","de"
"2693","Monopoly","en"
"2693","Monopolio","es"
"2693","Monopoly","es"
"2694","Cold Turkey","de"
"2694","Cold Turkey","en"
"2694","Cold turkey","es"
"2695","Ex-Geliebte","de"
"2695","Ex-Lover","en"
"2695","Ex-amnte","es"
"2696","Percussion","de"
"2696","Schlagzeug","de"
"2696","Drums","en"
"2696","Batería","es"
"2697","Mexikanische Provinz","de"
"2697","Mexican Province","en"
"2697","Provincia de México","es"
"2698","Zölibat","de"
"2698","Celibacy","en"
"2698","Celibato","es"
"2699","Fetisch","de"
"2699","Fetischismus","de"
"2699","Fetish","en"
"2699","Fetishism","en"
"2699","Fetiche","es"
"2699","Fetichismo","es"
"2700","Sperma","de"
"2700","Sperm","en"
"2700","Esperma","es"
"2701","Haarwuchsmittel","de"
"2701","Hair Restorer","en"
"2701","Crecepelo","es"
"2702","Golf","de"
"2702","Golf","en"
"2702","Golf","es"
"2704","Husten","de"
"2704","Cough","en"
"2704","Tos","es"
"2704","Toser","es"
"2705","Madeira","de"
"2705","Madeira","en"
"2705","Madeira","es"
"2706","Mailand","de"
"2706","Milan","en"
"2706","Milán","es"
"2707","Korfu","de"
"2707","Corfu","en"
"2707","Corfú","es"
"2708","Auftragskiller","de"
"2708","AuftragskillerIn","de"
"2708","Auftragskillerin","de"
"2708","Auftragsmörder","de"
"2708","Killer","de"
"2708","Profikiller","de"
"2708","Assassin","en"
"2708","Auftragskillerin","en"
"2708","Contract Killer","en"
"2708","hitman","en"
"2708","Hitman","en"
"2708","Killer","en"
"2708","Asesino a sueldo","es"
"2709","Schlangenleder-Jacke","de"
"2709","Snake Skin Jacket","en"
"2709","Chaqueta de piel de serpiente","es"
"2711","Markusplatz","de"
"2711","Piazza San Marco","de"
"2711","Marcus square","en"
"2711","Plaza de San Marcos","es"
"2712","Highschool Komödie","de"
"2712","High School Comedy Film","en"
"2712","Comedia de instituto","es"
"2712","High School Comédie","fr"
"2712","High School Comedy","pl"
"2713","Verwechslungskomödie","de"
"2713","Comedy Of Mistaken Identity","en"
"2713","Comedia de falsa identidad","es"
"2713","Comique du quiproquo","fr"
"2713","Komedia pomyłek","pl"
"2717","Bergfilm","de"
"2717","Gebirgsschmonzette","de"
"2717","Gebirgsschmonzette","en"
"2717","Mountain Film","en"
"2717","Cine de montaña","es"
"2717","Cinéma de montagne","fr"
"2717","Film o tematyce górskiej","pl"
"2718","Zimmerpflanze","de"
"2718","Indoor Plant","en"
"2718","Planta de interior","es"
"2720","Holzfäller","de"
"2720","Logger","en"
"2720","Lumberjack","en"
"2720","Woodcutter","en"
"2720","Leñador","es"
"2722","Subjektivität","de"
"2722","Subjektivity","en"
"2722","Subjetividad","es"
"2723","Medium","de"
"2723","Medium","en"
"2723","Médium","es"
"2724","Greueltat","de"
"2724","Kriminalfälle","de"
"2724","Straftaten","de"
"2724","Verbrechen","de"
"2724","Crime","en"
"2724","Kriminalfälle","en"
"2724","Straftaten","en"
"2724","Crimen","es"
"2725","Sonnenlicht","de"
"2725","Sunlight","en"
"2725","Luz solar","es"
"2726","Seelsorger","de"
"2726","Therapeut","de"
"2726","Seelsorger","en"
"2726","Therapist","en"
"2726","Trapeuta","es"
"2727","Porn Actor","de"
"2727","PornodarstellerIn","de"
"2727","Pornodarstellerin","de"
"2727","Porn actor","en"
"2727","Pornodarstellerin","en"
"2727","Actor porno","es"
"2728","Homeshopping","de"
"2728","Homeshopping","en"
"2728","Teletienda","es"
"2729","Unglücksfilm","de"
"2729","Accident","en"
"2729","Accidente","es"
"2729","Wypadek","pl"
"2730","Buddy Cop-Film","de"
"2730","Buddy Cop","en"
"2730","Compañero policía","es"
"2731","Buddy Movie","de"
"2731","Buddy-Film","de"
"2731","Buddyfilm","de"
"2731","Buddy Film","en"
"2731","Buddy Movie","en"
"2731","Película de amigos","es"
"2731","Buddy movie","fr"
"2731","Film kumplowski","pl"
"2732","Raketenwerfer","de"
"2732","Rocket Launcher","en"
"2732","Lanzamisiles","es"
"2733","Feuerwehr","de"
"2733","Firemen","en"
"2733","Bombero","es"
"2735","Tierarzt","de"
"2735","Tierärztin","de"
"2735","Veterinarian","en"
"2735","Veterinario","es"
"2736","Feuerwehrauto","de"
"2736","Fire Engine","en"
"2736","Camión de bomberos","es"
"2737","Italo-Crime","de"
"2737","Poliziotteschi","de"
"2737","Poliziottesco","de"
"2737","Italian Crime Film","en"
"2737","Italo Crime","en"
"2737","poliziesco","en"
"2737","Crimen Italiano","es"
"2737","Italo policier","fr"
"2737","Włoska mafia","pl"
"2738","Gangsterfilm","de"
"2738","Gaunerfilm","de"
"2738","Gangster Film","en"
"2738","Gángsters","es"
"2738","Film de gangster","fr"
"2738","Film gangsterski","pl"
"2741","Ritterfilm","de"
"2741","Knight's Tale","en"
"2741","Knights Tale","en"
"2741","Relato de Caballeros","es"
"2741","Chevalerie","fr"
"2741","Film o rycerzach","pl"
"2744","Motorradfilm","de"
"2744","Motor-Bike Film","en"
"2744","Motor-Cycle Film","en"
"2744","Motorbike Film","en"
"2744","Motorcycle Film","en"
"2744","Cine de motocicleta","es"
"2744","Road movie à moto","fr"
"2744","Film o motorach","pl"
"2746","Truckerfilm","de"
"2746","Truckfilm","de"
"2746","Truck Film","en"
"2746","Trucker Film","en"
"2746","Camiones","es"
"2746","Film de camion","fr"
"2748","Endzeit-Road Movie","de"
"2748","Endzeit-Roadmovie","de"
"2748","End Times Road Movie","en"
"2748","Road movie (fin del mundo)","es"
"2748","Road movie de la fin des temps","fr"
"2748","Film drogi","pl"
"2749","Reitunfall","de"
"2749","Sturz vom Pferd","de"
"2749","Falling off a horse","en"
"2749","Riding Accident","en"
"2749","Accidente de caballo","es"
"2749","Accidente ecuestre","es"
"2749","Caer de un caballo","es"
"2751","Karrierefrau","de"
"2751","Career Woman","en"
"2751","Mujer con carrera","es"
"2752","Ranch","de"
"2752","Ranch","en"
"2752","Rancho","es"
"2753","Pferdeflüsterer","de"
"2753","Horse Whisperer","en"
"2753","Susurrador de caballos","es"
"2754","Trauma","de"
"2754","Trauma","en"
"2754","Trauma","es"
"2754","Traumatismo","es"
"2755","Landleben","de"
"2755","Country Life","en"
"2755","Vida campestre","es"
"2755","Vida de campo","es"
"2755","Vida rural","es"
"2756","Rehabilitation","de"
"2756","Rehabilitierung","de"
"2756","Resozialisierung","de"
"2756","Rehabilitation","en"
"2756","Rehabilitación","es"
"2756","Resocialización","es"
"2757","Low Fantasy","de"
"2757","Low Fantasy","en"
"2757","Fantasía en mundo real","es"
"2758","Kunstmärchen","de"
"2758","Art Fairy Tale","en"
"2758","Art Fairy-Tale","en"
"2758","Literary Fairy Tale","en"
"2758","Literary Fairy-Tale","en"
"2758","Cuento de hadas literario","es"
"2759","Volksmärchen","de"
"2759","Folk Tale","en"
"2759","Folktale","en"
"2759","Cuento popular","es"
"2761","Bangsian Fantasy","de"
"2761","Bangsian Fantasy","en"
"2761","Fantasía Bangsian","es"
"2763","Mensch gegen Natur","de"
"2763","Man Against Nature","en"
"2763","Ser humano versus naturaleza","es"
"2763","L'Homme contre la Nature","fr"
"2765","Pilzsporen","de"
"2765","Fungus Spores","en"
"2765","Eporas de setas","es"
"2766","Mutation","de"
"2766","Mutation","en"
"2766","Mutación","es"
"2768","Atlantis","de"
"2768","Atlantis","en"
"2768","Atlántida","es"
"2769","Tiefsee","de"
"2769","Deep Sea","en"
"2769","Mar profundo","es"
"2770","Kriegsschiff","de"
"2770","War Ship","en"
"2770","Barco de guerra","es"
"2771","Krake","de"
"2771","Oktopus","de"
"2771","Tintenfisch","de"
"2771","Octopus","en"
"2771","Calamar","es"
"2771","Pulpo","es"
"2772","Taucheranzug","de"
"2772","Tauchkleidung","de"
"2772","Diving Suit","en"
"2772","Wetsuit","en"
"2772","Neopreno","es"
"2772","Traje de buzeador","es"
"2772","Traje de buzo","es"
"2773","Harpunier","de"
"2773","Harpooneer","en"
"2773","Arponero","es"
"2774","Historical Fantasy","de"
"2774","Historische Fantasy","de"
"2774","Pseudohistorische Fantasy","de"
"2774","Historical Fantasy","en"
"2774","Pseudohistorical Fantasy","en"
"2774","Fantasía histórica","es"
"2775","Pescara","de"
"2775","Pescara","en"
"2776","Busfahrt","de"
"2776","Bus Ride","en"
"2776","Viaje en autobús","es"
"2777","Akkordeon","de"
"2777","Accordian","en"
"2777","Acordeón","es"
"2778","Floristin","de"
"2778","Florist","en"
"2778","Florista","es"
"2779","Blumenladen","de"
"2779","Flower Shop","en"
"2779","Floristería","es"
"2780","Klemptnerladen","de"
"2780","Sanitär Geschäft","de"
"2780","Sanitär-Fachgeschäft","de"
"2780","Plumbing Supplier","en"
"2780","Tienda de fontanería","es"
"2781","Raststätte","de"
"2781","Roadhouse","en"
"2781","Área de servicio","es"
"2782","Anhalter","de"
"2782","Anhalter","de"
"2782","Per Anhalter reisen","de"
"2782","trampen","de"
"2782","Tramper","de"
"2782","Hitchhiker","en"
"2782","Hitchhiker","en"
"2782","trampen","en"
"2782","Autoestopista","es"
"2783","Familienalltag","de"
"2783","Daily Family Life","en"
"2783","Everyday Family Life","en"
"2783","Vida cotidiana familiar","es"
"2784","Mutterrolle","de"
"2784","Maternal Role","en"
"2784","Rol materno","es"
"2786","Arbeitsgedächtnis","de"
"2786","Kurzzeitgedächtnis","de"
"2786","Short-Term Memory","en"
"2786","Memoria a corto plazo","es"
"2792","Boxer","de"
"2792","Boxkämpfer","de"
"2792","Boxer","en"
"2792","Boxkämpfer","en"
"2792","Boxeador","es"
"2793","Regisseur","de"
"2793","Film Director","en"
"2793","Director de cine","es"
"2794","Eigenbrötler","de"
"2794","Oddball","en"
"2794","Solitario","es"
"2795","Esoteriker","de"
"2795","Esoterikerin","de"
"2795","Mystic","en"
"2795","Místico","es"
"2796","Selbstfindung","de"
"2796","Self-Discovery","en"
"2796","Autodescubrimiento","es"
"2797","Schwiegermutter","de"
"2797","Mother-in-Law","en"
"2797","Suegra","es"
"2798","Betrüger","de"
"2798","Betrüger","de"
"2798","Falsche Schlange","de"
"2798","Schwindel","de"
"2798","Con","en"
"2798","Con Artist","en"
"2798","Con Man","en"
"2798","Falsche Schlange","en"
"2798","Fraud","en"
"2798","Swindle","en"
"2798","Fraude","es"
"2799","Kreuzfahrt","de"
"2799","Schifffahrt","de"
"2799","Cruise","en"
"2799","Crucero","es"
"2800","Psychologie","de"
"2800","Psychology","en"
"2800","Psicología","es"
"2801","Notwehr","de"
"2801","Self-Defense","en"
"2801","Autodefensa","es"
"2802","Bergdorf","de"
"2802","Mountain Village","en"
"2802","Pueblo de montaña","es"
"2803","Heuchelei","de"
"2803","Heuchlerei","de"
"2803","Affectation","en"
"2803","Afectación","es"
"2804","Ausbeutung","de"
"2804","Exploitation","en"
"2804","Explotación","es"
"2805","Rocky Mountains","de"
"2805","Rocky Mountins","de"
"2805","Rocky Mountains","en"
"2805","Rocky Mountins","en"
"2805","Montañas Rocosas","es"
"2806","Lappland","de"
"2806","Lapland","en"
"2806","Laponia","es"
"2807","Finnisch","de"
"2807","Finnish","en"
"2807","Finlandés","es"
"2808","Russisch","de"
"2808","Russian","en"
"2808","Ruso","es"
"2809","Sami","de"
"2809","Sami","en"
"2809","Lapón","es"
"2810","Globalisierungsgegner","de"
"2810","Anti-Globalisation Activist","en"
"2810","Activista antiglobalización","es"
"2811","G8 Gipfel","de"
"2811","G8-Gipfel","de"
"2811","Gruppe der Acht","de"
"2811","Weltwirtschaftsgipfel","de"
"2811","G8 Summit","en"
"2811","Cumbre del G8","es"
"2812","Computervirus","de"
"2812","Malware","de"
"2812","Virus","de"
"2812","Wurm","de"
"2812","Malware","en"
"2812","Virus informático","es"
"2813","Homosexualität","de"
"2813","Homosexuality","en"
"2813","Homosexual","es"
"2813","Homosexualidad","es"
"2815","Graffiti","de"
"2815","Grafitti","de"
"2815","Graffiti","en"
"2815","Grafitti","en"
"2815","Arte callejero","es"
"2816","Street Art","de"
"2816","Street Art","en"
"2816","Arte callejero","es"
"2817","Galerie","de"
"2817","Gallery","en"
"2817","Galería","es"
"2818","Vernissage","de"
"2818","Varnishing Day","en"
"2818","Vernissage","en"
"2818","Inaguración","es"
"2819","Ausstellung","de"
"2819","Exhibit","en"
"2819","Exposición","es"
"2820","Verletzung","de"
"2820","Verwundung","de"
"2820","Wunde","de"
"2820","Injury","en"
"2820","Verletzung","en"
"2820","Verwundung","en"
"2820","Wound","en"
"2820","Herida","es"
"2820","Lesión","es"
"2821","Pazifismus","de"
"2821","Pacifism","en"
"2821","Pacifismo","es"
"2822","Märtyrerin","de"
"2822","Woman Martyr","en"
"2822","Mujer mártir","es"
"2823","Körperliche Arbeit","de"
"2823","Physical Work","en"
"2823","Trabajo físico","es"
"2824","Gesellschaftliche Werte","de"
"2824","Moral","de"
"2824","Gesellschaftliche Werte","en"
"2824","Moral","en"
"2824","Morality","en"
"2824","Moralidad","es"
"2826","Steckbrief","de"
"2826","Wanted Poster","en"
"2826","Aviso de búsqueda","es"
"2826","Orden de búsqueda y captura","es"
"2827","Zwangsarbeit","de"
"2827","Forced Labour","en"
"2827","Trabajo forzoso","es"
"2828","Porzellanfigur","de"
"2828","Porcelain Figure","en"
"2828","Figura de porcelana","es"
"2829","Fegefeuer","de"
"2829","Jüngstes Gericht","de"
"2829","Last Judgment","en"
"2829","Último jucio","es"
"2831","Sklaverei","de"
"2831","Sklaverei","en"
"2831","Slavery","en"
"2831","Cautiverio","es"
"2831","Esclavitud","es"
"2832","Rezession","de"
"2832","Recession","en"
"2832","Recesión","es"
"2833","Psychoanalyse","de"
"2833","Psychoanalysis","en"
"2833","Psicoanálisis","es"
"2834","Zimmer","de"
"2834","Room","en"
"2834","Cuarto","es"
"2834","Habitación","es"
"2834","Pieza","es"
"2835","Neurose","de"
"2835","Neurosis","en"
"2835","Neurosis","es"
"2836","Käse","de"
"2836","Cheese","en"
"2836","Queso","es"
"2838","Förderroboter","de"
"2838","Roboter","de"
"2838","Förderroboter","en"
"2838","Robot","en"
"2838","Robot","es"
"2840","Skier","de"
"2840","Skifahren","de"
"2840","Skifahrn","de"
"2840","Skier","en"
"2840","Skifahrn","en"
"2840","Skiing","en"
"2840","Esquí","es"
"2841","Flieder","de"
"2841","Lilac","en"
"2841","Lila","es"
"2842","Sigmund Freud","de"
"2842","Sigmund Freud","en"
"2842","Sigmund Freud","es"
"2844","Athen","de"
"2844","Athens","en"
"2844","Atenas","es"
"2845","Seebeben","de"
"2845","Seaquake","en"
"2845","Maremoto","es"
"2846","Primzahl","de"
"2846","Prime Number","en"
"2846","Número primo","es"
"2847","Falle","de"
"2847","Trap","en"
"2847","Trampa","es"
"2848","Tennisspieler","de"
"2848","Tennis Player","en"
"2848","Tenista","es"
"2849","Schlüssel","de"
"2849","Key","en"
"2849","Llave","es"
"2850","Letzter Wille","de"
"2850","Testament","de"
"2850","Testament","en"
"2850","Testamento","es"
"2851","Habgier","de"
"2851","Habgierde","de"
"2851","Avarice","en"
"2851","Miser","en"
"2851","Scrooge","en"
"2851","Avaricia","es"
"2851","Codicia","es"
