"movie_id","abstract"
"249593","Cette saison est centrée sur le personnage d'Anaïs Rocha (Zoé Garcia) et de la question du viol, du consentement, et du féminisme. "
"249594","Cette saison est composée de dix épisodes centrés sur le personnage de Rym Brahimi (Carla Souary) et de la question de la délinquance, des ados placés en foyers d'accueil, de l'autodestruction et de la réinsertion. "
"249595","Cette douzième saison est composée de dix épisodes. Il s'agit de la dernière saison de Skam France diffusée par France Télévisions. Elle est centrée sur le personnage de Maël Le Gall (Miguel Vander Linden) et de l'asexualité. "
"249596","Emma ne côtoie plus que Yann (son petit ami) et Lucas depuis son embrouille avec ses deux anciennes amies Sara et Ingrid. Elle réussit à se faire inviter à une soirée par le biais d'Océane et Igor qu'elle rencontre à la bibliothèque, peut-être pour elle le moment de rencontre de nouvelles personnes."
"249598","Emma et ses nouvelles amies Daphné, Manon, Alexia et Imane vont tenter par tous les moyens d'organiser la plus grosse soirée mais pour y arriver, elles auront besoin d'argent et de popularité et pour cela elles n'hésiteront pas à briser des cœurs ou avoir le cœur brisé."
"249599","Imane est convaincue que pour réussir à organiser la plus grosse soirée, la présence des garçons de terminales est obligatoire et la séparation de Yann et Emma également quand elle apprend qu'elle se fait draguer par Alexandre Delano, un garçon de terminale très populaire."
"249600","Charles et Daphné ont un rendez-vous et pendant ce temps Yann agit bizarrement avec Emma."
"249601","Emma est convaincue que Yann la trompe avec Ingrid alors durant une soirée où elle est invitée avec ses amies, elle embrasse Alexandre. Daphné quant à elle est persuadée que si Charles l'évite c'est parce qu'il veut attirer son attention."
"249603","Emma va se confier sur son baiser avec Alexandre à Lucas au Skate Park et lui demande conseil. Il lui suggère de ne surtout pas en parler à Yann si ce baiser ne voulait rien dire et qu'à la place de Yann, il préférerait ne pas le savoir et Manon tente de dissuader Daphné sur les intentions de Charles."
"249604","Emma apprend que c'est Lucas qui a vendu la mèche sur son baiser avec Alexandre lorsqu'elle confronte Ingrid dans les toilettes du lycée. C'est Camille (la copine d'Alexandre) qui lui avouera que c'était bien lui."
"249605","Camille organise une soirée afin de célébrer dignement sa rupture avec Alexandre Delano et invite le groupe de Daphné. Emma confronte Lucas et pour se défendre, il lui révèle avoir des sentiments cachés pour elle. Quand Daphné s'écroule au sol, son groupe d'amies l'aide a surmonter un moment difficile."
"249612","Manon essaie tant bien que mal de gérer sa vie en colocation avec son ami Mickaël et sa cousine Lisa tout en évitant Charles qui se montre très tenace vis-à-vis d'elle mais elle finit par accepter de sortir avec lui un soir s'il lui promet de laisser Daphné tranquille. Pendant ce temps, Emma est redevenue intimement proche de Yann."
"249629"," Manon rentre d'Angleterre pour un mois environ. Eliott propose à Lucas de passer la soirée chez lui. Mais Chloé intervient et cela se transforme en \"double date\"..."
"249630"," Après avoir embrassé Eliott, Lucas passe la nuit avec lui dans l'appartement. Mais quand il fait allusion à la santé mentale de sa mère, leur relation se tend. Plus tard, Lucas se confie très maladroitement sur cette relation auprès de Mika..."
"249633"," Tandis que sa relation avec Eliott devient chaque jour plus sérieuse, Lucas passe la soirée avec lui sur une péniche. Puis son compagnon disparaît nu au milieu de la nuit. Tétanisé, Lucas fait alors appel à Lucile, l'ex d'Eliott..."
"249634"," Lucas est encore déboussolé par rapport à la révélation de Lucille comme quoi Eliott est bipolaire, et pense donc qu'entre eux deux ce n'est pas possible..."
"249636"," Imane rentre chez elle et à la surprise de revoir Sofiane, un ami de son frère, revenu d'Australie. Pendant une soirée, les filles essayent de caser Manon (qui est séparée de Charles) avec Sofiane, ce qui rend Imane jalouse..."
"249580","Skam France (ou Belgique) selon le pays de diffusion, est une série télévisée franco-belge adaptée de la série norvégienne Skam diffusée du 5 février 2018 au 7 juillet 2023 sur les plateformes web France.tv Slash et RTBF Auvio, à partir du 11 février 2018 sur La Trois et à partir du 25 février 2018 sur France 4"
"249663","Au départ intitulé « Hebdo clé »."
"249679"," Cet épisode comporte sept séquences. Il dure 17 min. Il traite, en partenariat avec l'association AIDES, de la vie avec le VIH, de la sérophobie, des couples sérodifférents et de la prévention."
"1671","Dernier descendant des Seigneurs du Temps et âgé de plus de 900 ans, le Docteur parcourt l'espace et le temps dans son TARDIS (Time And Relative Dimension In Space). Amoureux de la race humaine, il se fait régulièrement accompagner par une femme ou un homme. Partagé entre folie et génie, insouciant mais conscient de ses responsabilités, il défendra l'humanité quel que soit le prix à payer."
"30188","Le TARDIS, endommagé par la récente régénération du Docteur, s'écrase sur Terre. Le Onzième Docteur fait ainsi la rencontre de sa nouvelle compagne de voyage, Amy Pond, et du fiancé de cette dernière, Rory Williams. Il sauve le monde des Atraxi, dont le prisonnier s'est enfui sur Terre."
"94003","Le Docteur emmène Amy au XXIXe siècle où elle découvre la Grande-Bretagne de l'espace. Le vaisseau spatial Starship UK abrite le futur peuple britannique, qui explore les étoiles à la recherche d'un nouveau lieu où s'établir. Mais en le visitant, Amy rencontre les terrifiants Smilers et découvre une terrible vérité dans l'Isoloir."
"94004","Retour du Docteur dans le XXe siècle, pendant la seconde guerre mondiale, avec \"le war cabinet\" et Churchill, mais celui-ci pour obtenir la Victoire, se montre prompt à utiliser les Daleks."
"94005","Le Docteur retrouve le professeur River Song qui réapparaît. Ils vont devoir affronter en compagnie du Docteur et de sa nouvelle compagne Amy Pond les anges pleureurs, déjà vus dans la série lors d'un épisode de la saison 3."
"94006","Le Docteur retrouve le professeur River Song qui réapparaît. Ensemble ils affrontent en compagnie du Docteur et de sa nouvelle compagne Amy Pond les anges pleureurs, déjà vus dans la série lors d'un épisode de la saison 3. S'ajoute à cela le retour de la faille posant de multiple questions."
"250285","Un artisan vient de livrer une table ronde commandée par Arthur. Ce dernier regrette qu’elle ne soit pas en pierre, et Breccan, l’artisan, le prévient de se méfier du cuir car cela est salissant. Plusieurs personnes, comme le père Blaise et la Dame du Lac, viennent voir le résultat et font des commentaires."
"250286","Autour de la Table ronde flambant neuve, les chevaliers discutent d’un chevalier mystère : Provençal le Gaulois. Il s’avère que c’est en fait Perceval le Gallois, qui s'est trompé en donnant son propre nom. Le mystère demeure toutefois : Provençal le Gaulois a une excellente réputation, alors que Perceval pas du tout."
"94008"," Quelques années ont passé, Amy et Rory sont mariés et attendent un enfant. Le Docteur leur rend visite mais ils sont tous pris de fatigue et s'endorment... pour se réveiller dans le TARDIS. Ils sont alors confronté à un choix : choisir lequel des deux mondes est réel."
"250293","Un traité de paix est sur le point d’être signé, et un garde du corps est affecté à la protection d’Arthur. Ce garde du corps, très zélé, ne quitte pas des yeux le roi, y compris lorsqu’il est au lit avec une de ses maîtresses, et menace de tuer quiconque s'approche trop près de lui et pourrait ainsi menacer sa sécurité."
"250294","Guenièvre et sa mère ont convoqué un barde au dîner, qui leur chante les nouvelles du monde. Les chansons sont atroces et les nouvelles sont vagues, y compris une qui concernerait la mort d'un roi, peut-être le roi Loth d'Orcanie. Mais le barde ne parvient pas à se souvenir de qui il s'agit exactement."
"250295","Arthur et ses chevaliers dirigent une bataille depuis une colline. Mais les hommes ne regardent pas les signaux que l’état-major leur envoie, ce qui les mène vers une défaite certaine et conduit Arthur à une grosse crise de nerfs durant la bataille."
"250296","Arthur se fait entrainer par son maître d’armes, qui stimule le combat en insultant copieusement le roi. Ce dernier n’apprécie guère, et le fait savoir. Le maître d'armes, dévoué à son roi, explique que sans cela, il leur serait difficile d'avoir envie de se battre ensemble. Il exhorte Arthur à faire de même. Arthur se prend un peu  trop bien au jeu : il utilise des blessures intimes du maître."
"250298","C’est le dîner de famille avec Léodagan, son épouse Séli, ses deux enfants Yvain et Guenièvre, ainsi que Arthur. Yvain aurait préféré aller diner chez son ami Gauvain, mais sa mère s’y oppose. Arthur se plaint alors que tous les diners en famille dégénèrent en dispute. Celui-ci n’échappe pas à la règle."
"250299"," Karadoc et Perceval sont convoqués à la Table ronde. C’est la Dame du Lac qui veut les voir, et Arthur, seul avec eux, leur explique qu’ils ne pourront pas la voir, sans succès. Arrivée, elle explique que Perceval aura un destin exceptionnel, à la grande surprise du roi."
"250300"," Un voleur nargue l’autorité du roi en refusant de dénoncer ses complices. Léodagan propose de le torturer, et fait venir Venec pour qu'il présente ses produits à Arthur et Bohort. De son côté, Guenièvre voudrait que Arthur lui raconte ses journées."
"250301"," Le Répurgateur vient soumettre au roi une nouvelle loi prête-à-signer, visant à interdire la polygamie. Arthur refuse catégoriquement."
"250302","Elias de Kelliwic’h, enchanteur de Calédonie, se présente à la cour du roi et réclame la jouissance du terrain de la Butte aux Cerfs, sous la menace d'une pluie de calamités. Merlin, qui craint sa puissance, lui lance plusieurs défis que l’enchanteur de Bretagne perd les uns après les autres. Cela ne rassure pas le roi sur les capacités de Merlin."
"250303"," À Kaamelott, on prépare le banquet des chefs de clans. Bohort veut servir des fruits de saison, tandis que Venec insiste pour qu’ils commandent plusieurs douzaines de femmes, et propose de fournir trois porcs par personne."
"250304"," Un corbeau mort est retrouvé devant la porte d’Arthur. Ce dernier interroge Merlin pour comprendre le sens de ce présage."
"250305"," Lors de la réunion de la Table ronde, Bohort indique qu’il a reçu une piste : le Graal n’est pas un vase ou une coupe, mais un « récipient ». Les autres discutent de la forme du Graal."
"250306"," Demetra, Perceval et Guenièvre reprochent à Arthur d’avoir l’humeur variable : après quelques nuits avec Demetra, il serait calme et généreux, mais après quelques nuits avec Guenièvre, il deviendrait agressif et cinglant. Quant à Perceval, avant une bataille, il préfère demander avec qui le roi a dormi avant de lui annoncer qu'il a accidentellement mis le feu à la réserve de flèches."
"250308"," Le seigneur Jacca, que Léodagan croyait mort, vient protester contre une taxe que le royaume lui réclame, alors qu’il est noble. Les ministres d’Arthur lui répondent que c’est une taxe normale décidée pour tous les seigneurs non combattants. Jacca hésite alors entre payer, tout en se plaignant de ne pas avoir la somme, et rejoindre l’armée, tout en espérant un poste planqué."
"250309"," L’empereur romain a été assassiné par un scorpion dissimulé dans son lit. Grüdü, le garde du corps du roi, s’en trouve inspiré et décide de protéger Arthur, dans le lit de sa maîtresse Demetra, contre les scorpions."
"250309"," L’empereur romain a été assassiné par un scorpion dissimulé dans son lit. Grüdü, le garde du corps du roi, s’en trouve inspiré et décide de protéger Arthur, dans le lit de sa maîtresse Demetra, contre les scorpions."
"250310"," Dans l’espoir de faire naitre un héritier, Séli fait préparer une potion de fécondité par Merlin. Celle-ci s’avère néanmoins désastreuse et met Arthur dans un piteux état."
"250311","Arthur doit signer un traité avec les Burgondes, mais l’interprète du chef ennemi prend la parole pour les dissuader de plier devant les ultimatums. Même s’il est évident que le Roi Burgonde n'est pas une lumière, Arthur refuse de considérer l’avis d’un simple interprète. Contre son avis, le père Blaise décide de recruter ce dernier en tant qu’interprète burgonde officiel de Kaamelott."
"250325","Le château est en proie aux hurlements des loups, qui incitent Elias à venir réclamer au roi un sacrifice humain de taille : la reine. Arthur, Léodagan et Lancelot refusent catégoriquement."
"250326","Guenièvre a invité un ménestrel au repas, mais à cause de cela, Arthur n'arrive pas à se concentrer lors d’une réunion militaire capitale, car une chanson lui reste dans la tête. Merlin lui conseille de chanter la chanson à voix haute jusqu'à la fin à chaque fois qu'il l'a en tête, le roi se retrouve dans une situation gênante quand il doit le faire en plein milieu de différents réunions."
"250327"," Le chevalier Dagonet est de retour d’une mission concernant la quête du Graal en Judée. Il aurait parlé avec un vieillard de la famille de Joseph d'Arimathie, qui lui aurait confié savoir où était la coupe sacrée, juste avant de mourir."
"250328","Quand Karadoc ne comprend pas un mot, et qu’il ne souhaite pas « passer pour un gland », il répond à ses interlocuteurs : « C’est pas faux ». Perceval, instruit de cette « botte secrète », l’utilise à tort et à travers avec son amoureuse Angharad, ainsi qu’avec le roi et Lancelot, ce qui est propice à maints quiproquos."
"250329","Bohort est terrifié : plusieurs servants ont été tués pendant la nuit. Un assassin rôde au château, et l’on découvre très vite qu’il s'agit de Grüdü, très zélé dans sa tâche de protection d’Arthur."
"250330"," Arthur se sent très mal à l’aise de devoir partager sa couche avec deux personnes : sa femme et sa maîtresse Demetra."
"250331"," Quelques heures avant un assaut, a priori gagné d’avance, contre l’ennemi, les troupes d’Arthur se réunissent en forêt et mangent une omelette, avec des champignons soigneusement cueillis par Perceval et Karadoc. Toutefois, ceux-ci ne savent pas reconnaître les champignons dangereux, et bientôt de sérieux troubles gastriques éparpillent l’armée dans les fourrés."
"250332"," Arthur a de sérieux doutes sur Merlin, et le soupçonne de ne pas être un enchanteur. Il convoque Elias pour authentifier son laboratoire, et teste Merlin en présence de Lancelot. Malgré les sorts réalisés sur demande par Merlin, Arthur reste dubitatif."
"250333"," Alors que Guenièvre est partie en voyage, Arthur partage sa chambre avec l’évêque Boniface, fervent défenseur de l’homosexualité au sein de l’Église."
"250335"," Perceval a de sérieux problèmes pour distinguer la droite de la gauche, ainsi qu’avec les points cardinaux. Cela rend difficile l’explication d’un plan de bataille par Arthur et Lancelot, qui s'obligent à se mettre à niveau vis-à-vis de Perceval."
"250336"," Alors que les caisses sont vides, Venec propose au roi de lui vendre de fausses pièces de monnaie, très ressemblantes. Arthur et Bohort sont scandalisés, mais Léodagan est favorable à cette idée (qui vient de lui). Jusqu’au moment où il apprend que le marchand vend aussi des pièces de Carmélide."
"250337","Lancelot, confident de la reine, est aussi secrètement amoureux d'elle, et tente de le lui faire comprendre lors d’une entrevue, en vain. Croyant qu’il lui parle d’une femme quelconque, elle lui conseille de tuer son rival : le mari. Lancelot fait alors irruption dans la salle de bain, dans l’intention de tuer Arthur, ce qu’il ne fera pas."
"250339"," Yvain, fils de Léodagan et de Séli, est un jeune chevalier peu dynamique qui passe le plus clair de son temps à dormir et vadrouiller avec son ami Gauvain. Réunis autour de la Table ronde, Arthur et les parents discutent de l’avenir d’Yvain, tiraillé entre l’intimidation martiale du père et l’appui artistique de la mère."
"250340"," Arthur s’aperçoit que Perceval n’a jamais été adoubé, et donc qu’il n’est pas officiellement un chevalier et n’a pas légitimement sa place autour de la Table ronde. Perceval, quant à lui, ne comprend pas pourquoi son armure ou son arme ne lui confèrent pas de légitimité. Arthur finira par adouber Perceval à la va-vite."
"250341"," Séli confie un secret à Léodagan : Arthur a peur du noir. Pour exploiter cette faille, Léodagan propose une mission en souterrain. Bohort propose que Merlin confectionne une potion de vision nocturne. Même s'il fait quelques difficultés pour éteindre sa torche, Arthur échappe aux quolibets de son beau-père."
"250342"," Merlin, en tant qu’enchanteur, possède la faculté de se transformer en animal, suivant un calendrier druidique. Ainsi, Arthur découvre que le chat qui se promène sur son lit n’est autre que Merlin. Après avoir appris que la transformation suivante est l'araignée, le roi s'inquiète après avoir vu sa femme écraser l'une d'entre elles."
"250343"," Guethenoc accuse, en séance de doléances, le roi d'avoir fait un enfant à sa fille Madenn, qui nie qu'Arthur soit le père. Outré, protestant de sa bonne foi, le roi persuade le paysan de rentrer chez lui. Mais il s’avère qu’il est parfaitement au courant de sa paternité."
"250344"," Arthur et ses hommes sont sur le champ de bataille. Mais l’ennemi est absent et se fait attendre très longtemps."
"250345"," Perceval récupère un oud sur un camp égyptien déserté. C'est Arthur qui le récupère. Ses sérénades nostalgiques révèlent les doutes de Demetra, Guenièvre, Léodagan et Séli."
"250346"," Le père Blaise et Léodagan ont traduit le code de chevalerie, écrit en ancien Celte. Dès lors, les séances de la Table ronde font relâche les veilles de pleine lune, et les chevaliers ont droit de se retirer des assemblées lorsque leur honneur est bafoué en publique. Ils demandent aussi à faire des pauses avant, après, même durant les combats. Après réflexion, le roi décide de ne pas la valide."
"250347"," Arthur souhaiterait abolir la peine de mort en Bretagne, et limite son application à la simple pendaison. Léodagan et Lancelot considèrent ceci comme un spectacle nécessaire pour la justice, et proposent des méthodes plus variées."
"250348"," Lors d’un banquet, Arthur a repéré une jeune femme, Azénor, qu’il convoque au château pour lui proposer de devenir l’une de ses maîtresses. Après avoir refusé par peur de devoir « faire le tapin », Azénor accepte, intéressée par le poste éventuel de reine."
"250349"," Arthur est las de voir ses hommes se battre mollement, et décide donc de faire envoyer par Merlin un sort de rage pour « remuer » ses troupes. Le sort touche aussi les troupes adverses et, très vite, les deux armées attaquent d’un commun accord Arthur et les chevaliers."
"250350"," Yvain et Gauvain sont réunis par Arthur en un « binôme de chevaliers » pour montrer leur vaillance. Léodagan n’est pas enthousiaste."
"250351"," Autour de la Table ronde, Perceval raconte ses aventures rocambolesques devant un père Blaise dépité. Pour corriger les multiples erreurs de retranscription, le prêtre invente par hasard l’enluminure."
"250352"," Bohort, paniqué, frappe en pleine nuit à la porte du roi. Il aurait vu le fantôme de Pendragon flotter dans la salle du trône. Arthur tente alors de le calmer."
"250353"," Arthur doit s’absenter et cherche un chevalier de confiance pour veiller sur la reine. Lancelot, secrètement amoureux, se porte volontaire. Il ne reste plus au roi et à son ami qu'à convaincre Guenièvre d’être surveillée, ainsi que de porter une ceinture de chasteté."
"250354"," Perceval et Karadoc reviennent d’une mission de trois mois en Écosse. Ils étaient allés chasser le serpent géant du lac de l’Ombre ; ils l'ont confondu avec une anguille. Ils ne sont pas les seuls à exagérer leurs exploits, surtout Bohort qui vient de comprendre que tout ce qu'il doit raconter est réel."
"250355"," Guenièvre évite la salle à manger depuis qu’elle a appris que la charpente trouée laisse passer les oiseaux. Arthur apprend donc qu’elle a peur des volatiles. Néanmoins, il s’avère aussi que Yvain a peur des guêpes, et le roi des serpents."
"250356","Le centurion romain Caius Camilus est invité à la table du roi, et critique le mode de vie breton. Face aux vives réactions d'Arthur et de Léodagan, il fait marche arrière. La discussion continuant sur la domination romaine en Bretagne, Caius fait part de la prochaine désertion de l’armée de César de l’île. En effet, le nouvel empereur Romulus Augustus (en 475) âgé de onze, serait le dernier."
"250357"," Le patron de la taverne invite Perceval et Karadoc à faire une partie de Cul de chouette, un jeu de dés. Perceval, vite éliminé de la partie de Cul de chouette dont il ne connait pas les règles, propose alors de jouer à un jeu du Pays de Galles, la Grelotine : il s’avère vite qu’il est le seul à en comprendre les règles."
"250358"," Arthur est sévèrement atteint à la tête et requiert l’aide de Merlin pour le guérir avec des incantations magiques. Toutefois, ce dernier souhaite utiliser des méthodes modernes. Arthur n’apprécie guère, et injecte à Merlin le relaxant que Merlin lui destinait. Puis il conseille à Merlin d'oublier cette nouvelle mode, que Merlin appelle la « médecine »."
"250360"," De retour de mission en Gaule, Yvain et Gauvain, qui ont rencontré un fakir et des éléphants, tentent de raconter leurs mésaventures au roi et au père Blaise."
"250361"," À la veille d’une bataille, Arthur et ses troupes campent en forêt. Bohort ne parvient pas à dormir, et cherche à se rassurer auprès du roi sur les animaux peuplant la forêt. Arthur parvient à lui faire croire qu’il n’y a que des lapins, avant que Léodagan ne déclare avoir rencontré un ours."
"250362"," Guethenoc accuse Roparzh d’avoir tué son âne, et la séance de doléances devient un prétexte à un règlement de comptes entre les deux paysans, au grand dam d’Arthur et Lancelot."
"250363",""
"250364"," Arthur et Perceval partent en quête du chaudron rutilant, un chaudron qui s’illumine si on lit un parchemin magique en sa présence. Seul problème : Perceval a oublié le parchemin à la taverne."
"250366","Pris dans une tempête de neige, Arthur, Léodagan, Perceval et Karadoc trouvent refuge dans la taverne. Arthur est confus : il a peur que l’on découvre qui ils sont."
"250367","Azénor, la nouvelle maîtresse d’Arthur, ne cesse de voler de la nourriture. Elle a en effet appris depuis toute petite à voler, et elle commence à s’ennuyer au château. Mais la loi obligerait Arthur à lui faire couper les mains : il la sermonne donc."
"250368","Le pain de Kaamelott est réputé le plus mauvais de toute la Bretagne, voire plus, mais Gethenoc refuse de l'admettre. Arthur et Léodagan convoquent Karadoc, en raison de son expertise reconnue pour la nourriture, pour goûter aux divers pains proposés par Guethenoc. Mais son jugement confirme la réputation."
"250370","Guethenoc est mécontent car lors des dernières batailles, ses plantations de choux ont été détruites. En réparation, il demande à transférer ses cultures de choux à l’intérieur des murailles de Kaamelott, mais ses exigences finissent par devenir assez impressionnantes."
"250371","Arthur a réussi à retrouver Perceval et Karadoc à la taverne. Ces derniers justifient leur absence de la Table ronde, tandis que le roi les entretient de leur destin, et que le tavernier cherche à savoir où il l’a déjà vu."
"250372","Le Père Blaise met une touche finale à l’écriture d'une aventure d’Arthur et de Perceval, et en fait la lecture aux intéressés. Mais dans la scène finale, lors de la récapitulation des différents protagonistes, il fait mention de la reine d’une manière assez inattendue (« Guenièvre à la blanche fesse »), ce qui provoque l’ire du roi."
"250373","Angharad, la suivante de Guenièvre, demande l’aide d’Arthur pour avouer son amour à Perceval. Mais c'est assez compliqué à faire comprendre à Perceval."
"250374","Un orage s’abat sur Kaamelott, et Guenièvre est terrifiée dans son lit : elle pense que les dieux veulent la punir. Arthur se voit alors obligé de la réconforter."
"250375","Arthur a convié Perceval à dîner, ainsi que le Perse Narsès, général de l’empire byzantin. Bien que cet invité soit eunuque — un mot qu'il faut expliquer laborieusement à Perceval — il se montre particulièrement insistant pour voir des femmes. Et comme Arthur lui demande ce qu’il compte faire, Narsès explique qu’il se contente de regarder les ébats des autres."
"250376","Un concentré de scènes de la vie quotidienne, qui ont un seul point commun : l’énervement."
"250377","Perceval et Karadoc se sont mis en tête de creuser aléatoirement en forêt pour débusquer le Graal. Pour ce faire, ils emploient des paysans. Arthur, terriblement agacé par leur stupidité, leur donne pour mission de creuser toute la Bretagne, et par eux-mêmes."
"250378","De son dernier séjour à Rome, Guenièvre a ramené une sculpture représentant un discobole. Arthur est mécontent de voir la statue encombrer sa chambre."
"250380","Désireux d’obtenir les félicitations du roi, Perceval et Karadoc sont volontaires pour l’accompagner en mission en souterrain. En plein combat, ils fuient et abandonnent le roi en prise avec des gobelins."
"250381","Après s’être fait narrer le récit de la conception d’Arthur par sa mère Ygerne, Guenièvre a peur que le roi soit un imposteur qui ait bu une potion de polymorphie pour se transformer en Arthur."
"250382","Arthur ronfle, et cela agace sa femme. Il va donc voir Merlin qui lui propose des solutions originales pour faire passer ce mal : deux œufs durs dans la bouche, puis une crevette dans chaque narine lorsqu’il se rend compte qu’il a prescrit le remède pour les aphtes à la place de celui destiné aux ronflements."
"250383","Ygerne invite Arthur, lors de la séance des doléances, à la grande fête de l’hiver de Tintagel, d’où est originaire le roi. Celui-ci décline l’invitation, ce qui provoque l’ire de sa mère, et l'embarras de Léodagan, qui ne sait plus si le sujet a sa place durant les doléances ou non."
"250384"," Invitée à Rome, Guenièvre a défié malgré elle un gladiateur, et Arthur doit se battre contre lui à Kaamelott. Venec lui propose de droguer l’eau du combattant, mais Arthur préfère le payer pour implorer son pardon."
"250385"," D’après la Dame du Lac, Arthur se verra conduire par la fée Morgane, le jour de sa mort, sur l’île d’Avalon. Justement, après une sévère blessure, Morgane apparaît et demande à Arthur de la suivre. Celui-ci refuse tant que Merlin ne l’a pas soigné. Ce dernier arrive à le guérir contre toute attente, et Morgane déprime."
"250387"," Arthur rentre de campagne, et Guenièvre sollicite ses faveurs. Le roi n’est pas très enthousiaste."
"250388"," Arthur convoque Bohort au château alors que celui-ci se trouve dans le camp de Léodagan. Bohort doit traverser la forêt en pleine nuit. Contre toute attente, Léodagan et Bohort sympathisent et Léodagan escorte personnellement le chevalier peureux, et en profite pour lui parler de ses futures tourelles."
"250389"," Légèrement vexé par une insulte de Léodagan concernant ses compétences de chef militaire, Perceval se confie à Karadoc, qui lui recommande de ne pas se laisser faire, d’être un chevalier et de se faire considérer « en tant que tel ». Mais quand Perceval va se plaindre à Arthur, il déforme les propos de Karadoc, ce qui a pour conséquence de créer un énorme quiproquo."
"250390"," Après son dernier séjour à Rome, Guenièvre est devenue dépendante de la pâte d’amande. Une fois son stock personnel dévoré, Guenièvre déprime et devient agressive. Arthur n’a qu’une solution : aller prendre la réserve de Bohort."
"250391"," Yvain et Gauvain sont supervisés par Arthur et Perceval dans une chasse au dragon en forêt qui tourne vite au fiasco."
"250392"," Assis incognito à la table de la taverne, Arthur, Léodagan et Karadoc en profitent pour savoir ce que pense le tavernier du roi. Celui-ci n'avoue avoir qu'une seule envie : c'est de « lâcher ses chiens au cul » du roi Arthur en protestation contre la taxe sur les tonneaux de boisson. Léodagan n'est pas en reste."
"250393"," Perceval et Karadoc développent une technique de combat sans armes, très originale mais à l'efficacité discutable, basée sur l’esquive."
"250394"," Arthur envoie Perceval en éclaireur dans un camp ennemi situé en forêt. Comme le chevalier est inexpérimenté, le roi se voit contraint de l’accompagner. Finalement, Perceval arrive à retrouver le camp d'où il est parti, grâce à Karadoc."
"250395"," Démétra constate que Arthur a avant tout besoin de réconfort, et propose à Guenièvre de faire boire au roi une potion pour le rendre triste, afin de pouvoir le consoler (et tenter de passer à l'acte). Sur le point de fonctionner, la ruse tourne pourtant très vite au fiasco total."
"250396"," Perceval et Karadoc, disparus depuis trois semaines, arrivent au château pour raconter leur aventure, peu glorieuse : attablés à la taverne, ils ont mangé un agneau avarié, ce qui les a rendu malades tout le temps de leur disparition."
"250397"," Guenièvre est une fervente adepte de la religion du « dieu unique », installée en Bretagne depuis quelques mois, et surtout de la prière du soir. Elle pousse Arthur à prier, et celui-ci s’exécute de manière inattendue."
"250398"," La pleine lune fait ressortir les tourments amoureux de Guenièvre, Karadoc, Perceval, Démétra et Lancelot. Arthur se voit contraint d’écouter leurs plaintes."
"250399"," Perceval voudrait prendre sa retraite et profiter d’une cabane qu’il restaure au Pays de Galles. Le roi le prend très mal, même si la présence de Perceval dans la quête du Graal n'a jamais été une obligation pour ce dernier. Perceval songe alors à lui proposer d'être à mi-temps."
"250400"," Alors que la Table ronde n’est que prétexte à bagarres et conflits, Arthur fait une déclaration sur la vraie nature du Graal : l’union des membres de la Table ronde pour un but commun. Ce discours remotive ses chevaliers, pour un temps, tout du moins."
"250422","Le pape annonce à Arthur qu’il considèrera la Bretagne comme une terre barbare tant qu’une cathédrale n’aura pas été bâtie. Venec, appelé pour résoudre ce problème, propose au roi une « pyramide en sapin aménagée en maison de passe » (dixit Arthur). Venec lui fait remarquer qu'il n'a qu'à graisser la patte du pape. Le père Blaise opine, mais le problème demeure : Kaamelott est à court d'argent ..."
"250435"," Guenièvre consulte toute la cour pour noter les dates d’anniversaire de tout un chacun, et apprend avec Lancelot que Merlin a 884 ans. C’est un problème, puisque Arthur avait promis d’offrir des personnes fêtant leur anniversaire autant de pièces d’or qu'elles ont d'années."
"250436"," Perceval et Karadoc frappent à la porte de la chambre du roi « Sire, on en a gros » et se plaignent d’être exploités, « bon gré mal gré pour arriver sur la fin. » Arthur comprend vite qu’il s’agit d’un malentendu."
"250485","Arthur n'assiste pas à une réunion de la Table Ronde. À son retour, il entend dire que Lancelot se serait écrié : « Le roi, je l'emmerde. » Arthur lui demande des explications. La discussion tourne court quand Lancelot perd à nouveau son calme et morigène le roi. Celui-ci lui offre des vacances forcées, dont Lancelot reviendra avec encore plus de rancœur contre Arthur."
"94009"," Le Docteur et ses compagnons atterrissent dans une petite ville minière où de curieux événements se produisent : des gens disparaissent, engloutis par la terre ... où il y découvre une civilisation homo-reptilia."
"94010"," Le Docteur se retrouve sous terre, enlevé par les homo-reptilia, et doit trouver un moyen de regagner la surface, non sans avoir retrouvé Amy et les autres disparus au passage..."
"94011"," Rory a disparu. Voulant consoler Amy, bien qu'elle ne se rappelle pas que Rory a existé, le Docteur l'emmène à l'exposition Van Gogh. Mais sur l'un des tableaux, ils aperçoivent un monstre. Une seule solution, retourner à l'époque de Van Gogh et empêcher cette créature de nuire."
"94012"," Après avoir été éjecté du TARDIS, le Docteur loue une chambre dans une maison en attendant qu'il revienne, Amy étant toujours à son bord. Mais des gens disparaissent et des bruits étranges semblent provenir de l'étage."
"94013"," Vincent a peint une toile, une toile que Le Docteur doit absolument voir. Pour ce faire, Le professeur River Song récupère cette toile dans le futur et laisse un message au Docteur. Lorsqu'ils se rejoignent, River explique au Docteur que Vincent avait des visions qu'il peignait... Des visions du TARDIS en train d'exploser..."
