"movie_id","runtime","budget","revenue","homepage"
"26511","118","0","0",""
"26512","98","0","0",""
"26516","86","0","0",""
"26517","114","0","0",""
"26518","114","0","0",""
"26535","94","0","0",""
"26536","82","0","0","http://www.armlessthemovie.com/"
"26539","14","0","0",""
"26540","88","0","0",""
"26541","90","0","0",""
"26542","84","0","0",""
"26543","93","0","0",""
"26544","84","0","0",""
"26572","98","0","0",""
"26596","86","0","0",""
"26598","90","0","1557590",""
"26622","96","0","0",""
"26623","96","0","0",""
"26624","86","0","0",""
"26625","109","0","0",""
"26626","55","0","0",""
"26644","85","0","0",""
"26646","80","0","0",""
"26647","0","0","0",""
"26648","133","50000000","0",""
"26649","0","0","0",""
"26650","92","0","0",""
"26652","180","0","0",""
"26653","93","0","0",""
"26654","88","0","0",""
"26655","100","0","0",""
"26656","99","0","0",""
"26657","90","0","0",""
"26658","94","0","0",""
"26659","0","0","0",""
"26660","95","0","0",""
"26664","80","0","0",""
"26666","99","0","0",""
"26676","88","0","0",""
"26677","82","0","0",""
"26678","100","0","0",""
"26679","102","0","0",""
"26680","86","0","0",""
"26681","113","0","0",""
"26682","77","0","0",""
"26683","77","0","0",""
"26684","90","0","0",""
"26685","97","750000","4782000",""
"26686","81","0","0",""
"26687","94","0","0",""
"26688","105","0","0",""
"26689","81","0","0",""
"26691","0","0","0",""
"26692","113","0","0",""
"26693","115","0","0",""
"26694","88","0","0",""
"26695","86","0","0",""
"26696","86","0","0",""
"26697","90","0","0",""
"26698","89","0","0",""
"26699","89","0","0",""
"26701","90","0","0",""
"26702","97","5000000","9760104",""
"26703","110","0","0","https://filmwiki.nl/Life_is_an_Art"
"26704","90","0","0",""
"26705","99","0","0",""
"26706","101","0","0",""
"26707","82","0","0",""
"26708","89","0","0",""
"26709","98","0","0",""
"26710","102","0","0",""
"26711","123","0","0",""
"26712","90","0","0",""
"26713","110","0","0","http://www.soundlesswindchime.com"
"26715","131","0","0",""
"26716","101","0","0","http://www.mountstelias.com/"
"26717","115","0","0",""
"26718","95","0","0",""
"26719","115","0","0",""
"26720","115","0","0",""
"26721","146","0","0",""
"26722","99","0","0",""
"26723","98","0","0",""
"26724","104","0","0","http://www.eyyvaheyvah.com/"
"26725","118","0","0",""
"26726","90","0","0",""
"26727","91","0","0",""
"26729","91","0","0",""
"26730","110","0","0",""
"26735","0","0","0",""
"26762","109","0","0","http://www.nannymcphee.co.uk/"
"26763","102","0","0",""
"26765","98","0","0",""
"26766","86","9000000","0",""
"26767","96","0","0","http://www.neukoelln-unlimited.de/"
"26768","90","0","0",""
"26770","107","0","0",""
"26771","93","0","0",""
"26772","87","0","0","http://www.peacefiremovie.com/"
"26773","101","0","0",""
"26788","89","0","0",""
"26789","92","0","0",""
"26790","91","0","0",""
"26812","107","27000000","900000",""
"26813","78","0","0",""
"26823","90","0","0",""
"26824","89","0","0","http://www.medusa.it/tuttalavitadavanti/"
"26825","90","0","0",""
"26828","93","0","0",""
"26831","89","0","0",""
"26832","94","0","0",""
"26833","86","0","0",""
"26834","93","0","0",""
"26835","0","0","0",""
"26836","105","0","0",""
"26846","99","0","0",""
"26847","90","0","0",""
"26848","90","0","0",""
"26849","84","0","0",""
"26850","95","0","0",""
"26851","93","0","0",""
"26868","118","0","0",""
"26869","90","0","0",""
"26898","108","0","0",""
"26907","85","0","0",""
"26908","101","0","0",""
"26909","18","0","0",""
"26913","7","0","0",""
"26915","12","1000","0",""
"26917","35","0","0",""
"26918","10","0","0",""
"26919","93","0","0",""
"26920","108","0","0",""
"26981","174","0","0",""
"26982","93","0","0",""
"26983","99","0","0",""
"26984","88","0","591366",""
"26987","65","0","0",""
"26988","90","0","0",""
"26991","126","0","0",""
"26992","116","0","0",""
"26993","89","0","0",""
"26994","110","0","0",""
"26995","94","0","0",""
"26996","104","0","0",""
"26997","93","0","0",""
"27025","90","0","0",""
"27026","99","0","0",""
"27028","90","0","0",""
"27029","13","0","0",""
"27030","0","0","0",""
"27031","95","0","0",""
"27032","95","0","0",""
"27034","0","0","0",""
"27035","106","0","0",""
"27036","128","0","0",""
"27037","86","0","0",""
"27038","95","0","0",""
"27039","122","0","0",""
"27040","97","0","0",""
"27041","118","0","0",""
"27042","87","0","0",""
"27043","87","0","0",""
"27044","100","0","0",""
"27045","100","0","0",""
"27046","90","0","0",""
"27047","90","1500000","0",""
"27048","90","0","0",""
"27049","93","0","0",""
"27050","5","0","0",""
"27051","8","0","0",""
"27052","90","0","0",""
"27055","93","0","0",""
"27056","0","0","0",""
"27058","0","0","0",""
"27062","85","0","0",""
"27074","6","0","0",""
"27076","95","0","0",""
"27077","92","0","0","http://www.siebenhimmel.com/"
"27078","4","0","0",""
"27079","85","0","0",""
"27080","102","1200000","23179",""
"27081","82","0","0",""
"27082","81","47000000","10903312",""
"27083","130","125000000","626100000",""
"27084","130","160000000","788700000",""
"27088","90","0","0",""
"27092","72","0","0",""
"27093","80","0","0",""
"27094","85","0","938232",""
"27095","98","0","0",""
"27096","92","0","0","http://www.mostdangerousman.org/"
"27097","109","0","0","http://bushido16-movie.com/"
"27098","165","85800000","285200000",""
"27099","89","0","0",""
"27113","86","0","0",""
"27115","0","0","0","www.whoarethetaken.com/"
"27116","88","0","0",""
"27122","71","0","0",""
"27132","173","0","0","http://www.thehotticket.net/celinedion/"
"27133","95","0","0",""
"27134","100","0","0",""
"27135","88","0","0",""
"27136","110","0","0",""
"27137","110","0","0",""
"27138","90","0","0",""
"27139","106","0","0",""
"27140","90","0","0","http://www.derprinz-derfilm.de"
"27141","90","0","0",""
"27142","112","0","0",""
"27143","52","0","0",""
"27144","111","0","0",""
"27145","134","0","0",""
"27146","93","0","0",""
"27147","98","0","0",""
"27148","108","0","0",""
"27149","81","0","0",""
"27153","94","0","0",""
"27154","121","0","0",""
"27167","104","15000000","4882577","http://www.thecompanymenfilm.com/"
"27168","109","0","0",""
"27169","100","0","0",""
"27170","96","0","0",""
"27171","107","0","0",""
"27172","120","0","0",""
"27173","80","0","0",""
"27174","134","0","1785981",""
"27177","98","0","0",""
"27178","105","0","0",""
"27179","70","0","0",""
"27180","90","0","0",""
"27181","12","0","0","http://www.thirdseventh.com/"
"27182","95","0","0",""
"27183","179","0","0",""
"27184","154","0","0",""
"27185","82","0","0",""
"27186","95","0","0",""
"27188","100","0","0",""
"27193","180","0","0",""
"27194","90","0","0",""
"27195","95","0","0",""
"27196","0","0","0",""
"27197","102","80000000","164300000",""
"27199","114","0","0","http://www.heartlessmovie.com/"
"27200","95","0","0",""
"27202","106","0","0",""
"27203","110","0","0",""
"27205","85","0","0",""
"27207","11","0","0",""
"27209","13","0","0",""
"27210","18","0","0",""
"27223","99","10000000","0",""
"27224","92","0","0",""
"27270","100","0","0",""
"27271","86","0","0",""
"27276","22","0","0",""
"27278","8","0","0",""
"27280","5","0","0",""
"27281","82","0","0",""
"27283","93","0","0",""
"27284","74","0","0","http://www.dreilindenfilm.de/filme/gott.htm"
"27290","108","0","0",""
"27291","99","100000","0",""
"27292","90","0","0",""
"27293","88","0","0",""
"27294","93","0","0",""
"27295","90","0","0",""
"27296","140","0","0",""
"27297","90","0","0",""
"27298","92","0","0",""
"27299","92","0","0",""
"27300","131","0","0",""
"27301","115","0","0",""
"27302","90","0","0",""
"27303","95","0","0","http://www.contacthigh.at/"
"27304","100","0","0",""
"27310","68","0","0","http://neverhorst.de"
"27311","116","0","0",""
"27313","108","0","0",""
"27314","87","0","0",""
"27315","92","0","0",""
"27316","101","0","0",""
"27317","95","0","0",""
"27318","98","3000000","0",""
"27319","106","25000000","0",""
"27320","90","0","0",""
"27321","98","0","0",""
"27322","90","0","0",""
"27323","90","0","0",""
"27324","95","0","0",""
"27325","105","0","0",""
"27326","86","300000","0",""
"27327","106","20000000","10400000",""
"27328","107","0","0",""
"27329","106","0","0","http://www.theback-upplan.com/"
"27330","98","0","0",""
"27331","99","0","0",""
"27332","84","0","0",""
"27333","110","190000000","540007876",""
"27334","0","0","0",""
"27335","0","0","0",""
"27336","115","0","0",""
"27337","0","0","0",""
"27338","0","0","0",""
"27342","9","0","0",""
"27343","97","0","0",""
"27344","83","0","0",""
"27345","97","0","0",""
"27347","85","0","0",""
"27349","0","0","0",""
"27351","90","0","0",""
"27352","80","0","0",""
"27353","92","0","0",""
"27354","90","0","0",""
"27357","85","0","0",""
"27358","107","0","0",""
"27359","122","50000000","0",""
"27360","95","0","0",""
"27361","95","0","0",""
"27362","75","0","0",""
"27363","73","0","0",""
"27364","81","65000","0",""
"27365","95","0","0","http://www.shahada-der-film.de/"
"27367","110","0","0",""
"27369","102","0","0",""
"27370","90","0","0",""
"27372","90","0","0",""
"27373","45","5000","3000",""
"27374","108","0","0",""
"27375","89","0","0",""
"27376","89","0","0",""
"27378","85","0","0",""
"27379","78","0","0",""
"27380","77","0","0",""
"27381","85","0","0",""
"27382","65","0","0",""
"27383","87","0","0",""
"27384","76","0","0",""
"27385","72","0","0",""
"27386","115","0","0",""
"27387","87","0","0",""
"27388","105","0","0",""
"27390","102","0","0",""
"27391","97","0","0",""
"27392","89","0","0",""
"27412","83","0","0",""
"27413","82","0","0",""
"27414","70","0","0",""
"27415","80","0","0",""
"27416","82","0","0",""
"27417","104","0","0",""
"27418","79","0","0",""
"27419","82","0","0",""
"27420","90","0","0",""
"27421","90","0","0",""
"27422","130","0","0",""
"27423","104","0","0",""
"27424","87","0","0",""
"27425","92","0","0",""
"27426","5","0","0",""
"27427","90","0","0",""
"27470","93","0","0",""
"27471","75","0","0",""
"27472","96","0","0",""
"27506","110","0","0",""
"27507","89","0","0",""
"27508","92","0","0",""
"27510","98","0","0",""
"27511","94","0","0",""
"27512","99","0","0",""
"27513","94","0","0",""
"27514","91","0","0",""
"27516","92","0","0",""
"27517","125","0","0",""
"27518","123","0","0",""
"27519","76","0","0",""
"27520","95","0","0",""
"27521","93","0","0",""
"27523","105","0","0",""
"27524","88","2000000","0",""
"27526","88","0","0",""
"27528","107","0","0",""
"27529","90","0","0",""
"27530","105","0","0",""
"27531","80","0","0",""
"27532","108","0","0",""
"27533","87","0","0",""
"27534","70","0","0",""
"27535","105","0","0",""
"27536","45","0","0",""
"27538","131","0","0",""
"27539","80","0","0",""
"27540","90","0","0",""
"27541","97","0","0",""
"27543","96","0","0",""
"27544","119","0","0",""
"27546","146","0","0",""
"27547","120","0","0",""
"27548","92","0","0",""
"27549","104","12000000","0",""
"27552","85","0","0",""
"27553","0","0","0",""
"27554","128","0","0",""
"27555","83","0","0",""
"27556","102","0","0",""
"27557","0","0","0",""
"27558","94","0","0","http://www.wimpykid.com/"
"27562","0","0","0",""
"27582","212","0","885600",""
"27589","0","0","0",""
"27590","0","0","0",""
"27591","89","0","0",""
"27592","92","0","0",""
"27593","60","0","0",""
"27594","105","0","0",""
"27595","93","0","0",""
"27597","105","0","0",""
"27599","104","0","0",""
"27600","91","0","0",""
"27601","87","0","0","http://www.boythemovie.co.nz/"
"27605","90","0","0",""
"27606","123","0","0",""
"27607","100","0","0",""
"27608","92","0","0",""
"27609","99","50000000","78081845",""
"27610","80","0","0",""
"27611","86","0","0",""
"27612","105","0","0",""
"27613","81","0","0",""
"27614","81","0","0",""
"27615","50","0","0","http://www.ws-avantgarde.de/visitinguwe/"
"27616","98","0","0",""
"27617","79","0","0",""
"27618","100","0","0",""
"27620","115","0","0",""
"27621","92","35000000","36236710",""
"27622","89","0","0",""
"27623","153","0","0",""
"27624","80","1200000","9000000","http://www.ralphbakshi.com/films.php?film=wizards"
"27625","100","0","0",""
"27626","101","0","0",""
"27635","0","0","0",""
"27636","69","0","0",""
"27637","72","0","0",""
"27638","65","0","0",""
"27640","20","0","0",""
"27641","85","0","0",""
"27642","98","0","0",""
"27643","127","0","0",""
"27644","55","0","0",""
"27646","70","0","0",""
"27647","80","0","0",""
"27648","86","0","0",""
"27649","130","0","0",""
"27659","92","0","0",""
"27661","90","0","0",""
"27663","89","0","0",""
"27664","84","0","0","http://www.aloisnebel.com/"
"27665","104","0","0","http://alternative.artsalliancemedia.com/oilcity/"
"27700","116","0","0",""
"27707","90","0","0",""
"27708","90","0","0",""
"27709","95","0","0",""
"27710","96","0","0",""
"27711","90","0","0",""
"27712","96","0","0",""
"27713","45","0","0",""
"27714","60","0","0",""
"27715","90","0","0",""
"27716","85","0","0",""
"27717","92","0","0",""
"27718","90","0","0",""
"27719","52","0","0",""
"27720","112","0","0",""
"27721","54","0","0",""
"27722","55","0","0",""
"27723","106","0","0",""
"27724","30","0","0",""
"27725","44","0","0",""
"27726","52","0","0",""
"27727","100","0","0",""
"27728","100","0","0",""
"27730","54","0","0",""
"27731","100","0","0",""
"27732","118","0","0",""
"27733","100","0","0",""
"27734","0","0","0",""
"27753","100","0","0",""
"27760","122","0","0",""
"27762","10","0","0",""
"27763","93","0","0",""
"27764","112","0","0",""
"27770","100","0","0",""
"27771","109","0","0",""
"27772","103","0","0",""
"27775","90","0","0",""
"27778","35","0","0",""
"27779","95","0","0",""
"27780","30","0","0",""
"27781","85","0","0",""
"27782","96","0","0",""
"27783","95","0","0",""
"27785","15","0","0",""
"27786","110","0","0","http://www.tonyandtinasweddingthemovie.com"
"27787","90","0","0",""
"27788","82","0","0",""
"27789","87","0","0",""
"27790","95","0","0",""
"27792","110","0","0",""
"27795","93","0","0",""
"27797","83","0","0",""
"27799","103","0","0",""
"27801","97","0","0",""
"27805","111","0","0","http://www.balibo.com/"
"27810","29","0","0",""
"27811","90","0","0",""
"27817","125","0","0",""
"27823","180","0","0",""
"27824","95","0","0",""
"27827","71","0","0",""
"27828","96","0","0",""
"27829","123","0","0",""
"27830","92","2000000","0",""
"27832","90","0","36100000",""
"27833","68","0","0",""
"27834","106","0","0",""
"27835","68","0","0",""
"27836","94","0","68000000",""
"27837","30","0","0",""
"27838","92","0","36025",""
"27839","57","0","0",""
"27840","98","0","0",""
"27841","105","0","0",""
"27842","8","0","0",""
"27843","60","0","0",""
"27844","65","0","0",""
"27845","102","0","0",""
"27846","45","0","0",""
"27847","78","0","0",""
"27852","87","0","0","http://www.bodyofwar.com/"
"27856","82","0","0",""
"27857","45","0","0",""
"27858","55","0","0",""
"27859","55","0","0",""
"27860","92","0","0",""
"27861","92","0","0",""
"27862","122","0","0","http://halo22.nin.com/"
"27863","90","0","0",""
"27864","120","0","0",""
"27869","86","1500000","0",""
"27870","72","0","0",""
"27871","55","0","0",""
"27872","111","30000000","48651206",""
"27873","30","0","0",""
"27874","100","0","0",""
"27875","45","0","0",""
"27876","100","0","0",""
"27878","47","0","0",""
"27905","101","0","0",""
"27906","95","0","0",""
"27923","96","0","0",""
"27924","93","0","0",""
"27925","91","0","0",""
"27926","100","0","0",""
"27959","117","25000000","5778353",""
"27960","94","0","0",""
"27961","30","0","0",""
"27962","30","0","0",""
"27963","30","0","0",""
"27964","30","0","0",""
"27965","45","0","0",""
"27966","50","0","0",""
"27993","105","0","0",""
"27994","96","0","0",""
"27995","95","0","0",""
"27996","92","0","0",""
"27997","90","0","0",""
"27998","135","0","0",""
"27999","90","0","0",""
"28020","170","0","0",""
"28021","83","0","0",""
"28022","92","0","0",""
"28048","77","1000000","4000000",""
"28049","44","0","0",""
"28050","58","0","0",""
"28051","50","0","0",""
"28052","109","0","0",""
"28053","30","0","0",""
"28054","30","0","0",""
"28056","44","0","0",""
"28057","76","0","0",""
"28058","28","0","0",""
"28059","29","0","0",""
"28060","60","0","0",""
"28061","58","0","0",""
"28062","100","0","0",""
"28063","60","0","0",""
"28066","50","0","0",""
"28067","50","0","0",""
"28068","75","0","0",""
"28070","31","0","0",""
"28072","31","0","0",""
"28073","140","0","0",""
"28074","19","0","0",""
"28075","72","0","0",""
"28076","62","0","0",""
"28077","50","0","0",""
"28078","59","0","0",""
"28079","45","0","0",""
"28080","85","0","0",""
"28081","50","0","0",""
"28082","70","0","0",""
"28083","88","0","0",""
"28084","60","0","0",""
"28085","49","0","0",""
"28087","51","0","0",""
"28088","80","0","0",""
"28089","85","0","0",""
"28090","180","0","0",""
"28091","54","0","0",""
"28099","120","0","0",""
"28103","73","0","0",""
"28104","32","0","0",""
"28105","45","0","0",""
"28133","75","0","0",""
"28136","45","0","0",""
"28139","84","0","0",""
"28149","111","0","0",""
"28153","110","0","0",""
"28154","62","0","0",""
"28157","90","0","0",""
"28161","70","0","0",""
"28165","86","0","0",""
"28170","92","0","0",""
"28171","84","0","0",""
"28172","76","0","0",""
"28173","79","0","0",""
"28174","72","0","0",""
"28175","78","0","0",""
"28176","68","0","0",""
"28177","68","0","0",""
"28178","90","0","0",""
"28179","115","0","0",""
"28180","87","0","5300000",""
"28181","91","0","0",""
"28182","95","0","0",""
"28183","124","0","0",""
"28184","105","0","0",""
"28185","90","0","0",""
"28186","152","0","0",""
"28187","88","0","0",""
"28188","85","0","0","http://www.wakamatsukoji.org/"
"28189","109","0","0",""
"28190","103","1250000","0",""
"28191","94","0","0",""
"28192","100","0","0",""
"28193","92","0","0","http://www.zeit-des-zorns.de/"
"28194","98","0","0",""
"28195","92","0","0",""
"28216","86","0","0",""
"28217","88","0","0",""
"28218","84","0","0",""
"28219","86","0","0",""
"28220","90","0","0",""
"28221","82","13000000","0",""
"28222","114","200000000","219851172",""
"28247","87","0","0",""
"28252","0","0","0",""
"28291","91","0","0",""
"28294","89","0","0",""
"28295","90","0","0",""
"28303","180","0","0",""
"28306","85","0","0",""
"28321","96","6000000","0",""
"28323","132","0","0",""
"28324","86","0","0",""
"28326","92","0","0",""
"28328","101","0","0",""
"28329","90","0","0",""
"28330","90","0","0",""
"28331","88","0","0",""
"28334","88","0","0",""
"28335","103","0","0",""
"28336","77","0","0",""
"28337","95","0","0",""
"28338","94","0","0",""
"28352","110","0","0",""
"28366","90","0","0",""
"28367","100","8000000","39187783","http://www.50-50themovie.com/"
"28371","89","0","0",""
"28375","240","0","0",""
"28376","79","0","0",""
"28377","91","0","0",""
"28379","94","0","0",""
"28380","89","0","0",""
"28381","97","0","0",""
"28382","91","0","0",""
"28383","228","0","0",""
"28384","145","700000","5000000",""
"28385","91","0","0",""
"28386","150","0","0",""
"28394","81","0","0",""
"28395","92","0","0",""
"28396","97","0","0",""
"28397","95","0","0",""
"28426","93","0","0",""
"28431","0","0","0",""
"28433","90","0","0",""
"28436","100","0","0",""
"28440","94","0","0",""
"28441","91","0","0",""
"28445","90","0","0",""
"28447","90","0","0",""
"28449","79","0","0",""
"28450","90","0","0",""
"28451","88","0","0",""
"28452","110","0","0",""
"28453","0","0","0",""
"28516","95","0","0",""
"28542","0","0","0",""
"28543","104","0","0",""
"28544","80","0","0",""
"28546","88","0","0",""
"28547","90","0","0",""
"28548","90","0","0",""
"28549","90","0","0",""
"28590","87","0","0",""
"28593","92","0","0",""
"28603","96","0","0","http://www.mynameisjerry.com/"
"28604","90","900000","0",""
"28606","112","0","0",""
"28607","77","0","0",""
"28609","206","0","0",""
"28610","0","0","0",""
"28611","6","0","0",""
"28612","13","0","0",""
"28613","4","0","0",""
"28614","1","0","0",""
"28615","3","0","0",""
"28616","143","0","0",""
"28617","0","0","0",""
"28618","0","0","0",""
"28619","92","0","0",""
"28645","79","0","0",""
"28659","92","0","0",""
"28680","105","8700000","41000000",""
"28706","119","0","0",""
"28711","153","0","0",""
"28713","84","0","0",""
"28714","81","0","0",""
"28715","60","0","0",""
"28716","95","0","0",""
"28717","89","0","0",""
"28718","94","0","0",""
"28751","83","0","0","http://www.jasper-derfilm.de/"
"28752","95","0","0",""
"28753","106","0","0",""
"28755","95","0","0",""
"28756","91","0","0",""
"28763","105","0","0",""
"28764","82","0","0",""
"28765","114","0","6600000",""
"28776","101","0","0",""
"28780","90","100000","0",""
"28782","93","0","0",""
"28793","91","0","0",""
"28796","82","30000000","26608350","www.igormovie.co.uk"
"28797","106","0","0",""
"28817","87","0","0",""
"28819","98","0","0",""
"28820","92","0","0","www.lovethebeast.com.au"
"28822","94","0","0",""
"28823","93","0","0",""
"28837","109","0","0",""
"28839","91","0","0",""
"28840","92","0","0",""
"28841","96","0","0",""
"28842","142","0","0",""
"28844","112","0","0",""
"28845","9","35000","0",""
"28846","130","0","0","http://www.ironcross-movie.com/"
"28847","2","0","0",""
"28848","90","0","0",""
"28849","101","0","0",""
"28875","97","0","0",""
"28877","0","0","0",""
"28879","92","0","0",""
"28880","85","0","0",""
"28881","84","0","0",""
"28882","99","0","0",""
"28883","98","0","0",""
"28884","129","0","0",""
"28887","99","0","0",""
"28888","111","0","0",""
"28889","93","0","0","http://www.thescoutingbookforboys.co.uk/"
"28892","91","0","0",""
"28894","126","0","0",""
"28895","99","0","0",""
"28896","0","0","0",""
"28897","108","0","0","http://www.cosmopolisthefilm.com/"
"28916","89","0","0",""
"28941","90","0","0",""
"28942","85","0","0",""
"28943","69","0","0",""
"28958","87","0","0",""
"28960","90","0","0",""
"28965","97","25000000","29379723",""
"28966","120","0","0",""
"28989","112","22000000","851517",""
"28990","95","0","0",""
"28991","104","0","0",""
"28992","94","6000000","32438988",""
"29000","90","0","0","http://nydenion.com/"
"29006","104","0","0",""
"29007","93","0","0",""
"29008","105","0","0",""
"29014","90","0","0",""
"29015","96","0","0",""
"29032","30","0","0",""
"29034","7","0","0",""
"29037","11","0","0",""
"29041","25","0","0",""
"29045","6","0","0",""
"29077","90","0","0",""
"29078","90","0","0",""
"29116","53","0","0",""
"29117","92","0","0",""
"29118","95","0","0",""
"29119","193","0","0",""
"29120","104","0","0",""
"29122","100","0","0",""
"29123","0","0","0",""
"29124","100","0","0",""
"29129","92","0","0",""
"29130","74","0","0",""
"29131","97","0","0",""
"29132","84","0","0",""
"29151","93","0","0",""
"29176","88","10000000","0",""
"29177","93","0","0",""
"29178","102","0","19288821",""
"29179","111","0","0",""
"29180","89","0","0",""
"29181","96","130000000","321900000",""
"29182","89","0","0",""
"29183","111","0","0",""
"29184","95","0","0",""
"29185","96","0","0",""
"29186","90","0","0",""
"29187","121","0","0",""
"29189","95","0","0",""
"29190","133","60000000","204482125",""
"29192","106","0","0",""
"29194","46","0","0","www.callejon.de"
"29195","96","0","0",""
"29219","110","0","0",""
"29220","0","0","0",""
"29221","0","0","0",""
"29222","85","0","0",""
"29223","134","0","0",""
"29224","107","100000000","170500000",""
"29226","52","0","0",""
"29227","76","0","0",""
"29228","102","0","0",""
"29229","93","0","0",""
"29230","92","0","0",""
"29231","98","0","0",""
"29232","96","0","0","http://www.vincent.film.de/"
"29237","105","0","0",""
"29258","97","0","0",""
"29260","98","8000000","3167438","http://www.wildtargetmovie.com"
"29265","82","0","0",""
"29286","98","0","0",""
"29307","90","0","0",""
"29333","84","0","0",""
"29336","94","0","0",""
"29374","97","0","0","http://www.kaplanfilm.com/en/yusuf_trilogy_egg_news.asp"
"29414","105","0","0",""
"29415","115","0","0",""
"29438","88","0","0",""
"29440","88","0","0",""
"29442","0","0","0",""
"29443","88","0","0",""
"29444","60","0","0","http://virtuous.ionatefilms.com/"
"29445","90","0","0",""
"29446","80","0","59810",""
"29448","98","0","0","http://www.pandorafilm.de/index.php?option=com_content&task=view&id=104&Itemid=7"
"29449","100","0","0","http://www.pandorafilm.de/index.php?option=com_content&task=view&id=91&Itemid=7"
"29450","84","0","0",""
"29451","120","0","0",""
"29452","106","0","0",""
"29453","90","0","0",""
"29454","99","0","0",""
"29455","90","0","0",""
"29456","176","0","0",""
"29457","86","0","0",""
"29458","98","0","0",""
"29498","0","0","0",""
"29514","93","0","0",""
"29515","95","0","0",""
"29516","88","95000","0",""
"29517","97","0","0",""
"29518","92","0","0",""
"29519","90","0","0",""
"29520","110","0","0",""
"29522","84","0","0",""
"29523","89","0","0",""
"29524","102","11000000","0",""
"29525","8","0","0","http://www.ov43.com/"
"29541","7","0","0","www.bungie.net"
"29586","0","30000000","0",""
"29587","101","10000000","0",""
"29589","95","0","0",""
"29590","90","0","0",""
"29592","83","0","0",""
"29593","117","2000000","2807000",""
"29594","98","0","0",""
"29595","112","0","0",""
"29596","90","0","0",""
"29597","91","0","0",""
"29598","94","0","0",""
"29624","0","0","0",""
"29625","91","0","0",""
"29634","129","125000000","545400000",""
"29639","16","0","0","http://www.logorama-themovie.com/"
"29640","86","7000000","0",""
"29641","21","0","0","http://www.thenewtenantsfilm.com/"
"29642","8","0","0","http://www.frenchroast.fr"
"29644","95","0","0","http://www.snowmansland-film.de/"
"29645","94","0","0",""
"29647","123","0","0","http://en.wikipedia.org/wiki/Bad_Timing"
"29672","92","0","0",""
"29673","117","0","0","http://en.wikipedia.org/wiki/Castaway_(film)"
"29674","51","0","0",""
"29675","97","12000000","6814789",""
"29676","89","0","0",""
"29677","94","0","0",""
"29678","6","0","0",""
"29679","120","0","0",""
"29680","103","0","0",""
"29682","15","0","0",""
"29683","98","25000","0",""
"29684","94","656000","0",""
"29685","124","0","0",""
"29687","90","0","0",""
"29689","85","0","0",""
"29690","90","0","0",""
"29691","86","0","0",""
"29715","115","0","0",""
"29716","97","0","0",""
"29717","84","0","0",""
"29718","630","0","0",""
"29721","42","0","0",""
"29724","39","0","0",""
"29725","124","60000000","22400000",""
"29728","92","0","0",""
"29735","94","0","0",""
"29736","92","0","0",""
"29737","88","0","0",""
"29738","91","0","0",""
"29740","90","0","0",""
"29741","136","0","0",""
"29742","93","0","0","http://www.thefinalmovie.com/"
"29743","36","0","0",""
"29744","94","0","0",""
"29745","80","0","0",""
"29746","140","18000000","0",""
"29747","82","0","0",""
"29749","120","0","0",""
"29751","92","0","0",""
"29752","109","0","0",""
"29753","94","0","0",""
"29754","90","0","0",""
"29755","118","0","0",""
"29756","90","0","0",""
"29757","114","0","0",""
"29759","90","0","0",""
"29760","115","0","0",""
"29761","99","0","0",""
"29762","106","90000000","146936910",""
"29763","97","0","0",""
"29764","122","0","0",""
"29765","120","0","0",""
"29766","87","0","0",""
"29768","101","0","0",""
"29769","84","0","0",""
"29770","65","0","0",""
"29771","90","0","0",""
"29772","95","0","0",""
"29778","90","0","0",""
"29784","83","0","0",""
"29805","90","0","0",""
"29807","93","0","0",""
"29808","95","20000","0",""
"29809","93","0","0",""
"29810","130","0","0",""
"29811","92","0","0",""
"29813","7","0","0",""
"29837","137","0","0",""
"29854","99","6000000","0","http://www.thegreatestthemovie.com/"
"29876","90","0","0",""
"29879","0","0","0",""
"29891","96","0","0",""
"29892","90","0","0",""
"29893","93","0","0",""
"29894","98","0","0",""
"29895","80","0","0",""
"29896","115","0","0",""
"29900","125","0","0",""
"29901","77","0","0",""
"29903","80","0","0",""
"29904","104","0","0",""
"29906","81","0","0",""
"29907","82","0","0",""
"29908","5","0","0",""
"29909","71","0","0",""
"29910","85","40000","0",""
"29912","101","15000000","53527787",""
"29913","90","0","0",""
"29914","90","0","0",""
"29915","87","0","342700000",""
"29918","135","0","0",""
"29919","95","0","0",""
"29940","91","0","0",""
"29941","81","0","0",""
"29943","89","0","0",""
"29944","90","0","0",""
"29955","90","0","0",""
"29956","100","0","0",""
"29990","87","0","0",""
"29992","90","10000000","19000",""
"30025","85","0","0",""
"30073","111","0","0",""
"30076","94","8000000","460978",""
"30077","94","0","0",""
"30078","144","0","0",""
"30119","100","75000000","226904017",""
"30124","0","0","0",""
"30125","87","0","0",""
"30126","96","0","0",""
"30127","80","60000","0",""
"30128","122","0","0",""
"30131","105","0","0",""
"30132","103","0","0",""
"30133","87","0","0",""
"30134","110","0","0",""
"30163","91","0","0",""
"30165","97","0","0",""
"30166","0","0","0",""
"30167","119","0","0",""
"30168","92","8000000","72723213",""
"30185","98","0","0",""
"30217","90","0","0",""
"30241","98","0","0",""
"30268","91","0","0",""
"30269","200","0","0",""
"30270","91","0","0",""
"30271","102","0","0",""
"30274","162","0","0",""
"30275","124","0","0",""
"30276","134","8000000","0",""
"30294","91","0","0",""
"30295","84","0","0",""
"30306","93","0","0",""
